movie_id,movie_cname,movie_year,movie_vote,movie_score,info_link,category,country,comment,evaluation,actors,director,movieWatched,movieWanttw,movieSummary
1293765,白发魔女传,1993-08-26,80623,7.7,https:\/\/movie.douban.com\/subject\/1293765\/,"动作,爱情,奇幻,冒险,武侠,古装",中国香港,16714,80623,张国荣 林青霞 吴镇宇 吕少玲 蓝洁瑛 罗乐林 鲍方 高雄 曾健明 袁卓凡 郑敬基 唐宁 ,于仁泰 胡大为 ,127488,20104,明末年间，中原与金国边境战火硝烟四起，姬无双（吴镇宇 饰）的魔教大行肆虐。朝廷与武林联合抗敌。武当派首徒卓一航（张国荣 饰）自幼桀骜不驯，但天资过人，极受掌门紫阳真人看重。卓一航幼年奇遇不断，先后结识了当时还只是武官的吴三桂（高雄 饰）与神秘的狼女（林青霞 饰）。成年后的卓一航为人正直，但浪子本性不改，不愿受礼教束缚，仗义行侠却屡屡受指。大师姐（蓝洁瑛 饰）对其倾心，卓一航却毫不动心。再次偶遇狼女，卓一航心生爱意，狼女亦为之倾心。然后正邪不两立，有情人面对诸般艰难险阻，终是黯然收场……
1306123,英雄,2002-12-19,311141,7.6,https:\/\/movie.douban.com\/subject\/1306123\/,"剧情,动作,武侠,古装","中国大陆,中国香港",58587,311141,李连杰 梁朝伟 张曼玉 章子怡 陈道明 甄子丹 刘仲元 郑天庸 秦焰 常晓阳 张亚坤 孙芳 ,张艺谋 ,495486,69200,战国末期，燕、赵、楚、韩、魏、齐、秦七雄并起，惟秦国最为强大，急欲吞并六国一统天下，秦王（陈道明）因此成为六国大敌，各地不同的刺秦故事一直在上演，其中赵国刺客残剑（梁朝伟）、飞雪（张曼玉）、如月（章子怡）、长空（甄子丹）因名震天下的高超剑术，令秦王十年里没睡过一个安稳觉 。
3813779,剑雨,2010-09-28,211367,7.6,https:\/\/movie.douban.com\/subject\/3813779\/,"动作,爱情,武侠,古装","中国大陆,中国香港,中国台湾",61049,211367,杨紫琼 郑雨盛 王学圻 徐熙媛 余文乐 戴立忍 鲍起静 林熙蕾 郭晓东 江一燕 吴佩慈 李宗翰 金士杰 吴飞霞 金培达 林珈妤 邢瀚卿 秦卫东 游本昌 马书良 由立平 王德顺 陈奇 阮志强 ,苏照彬 吴宇森 ,281830,51920,八百年前，天竺人罗摩来至中原弘法，其死后尸体被人盗取并分为两部分。传说拿到罗摩尸体的人能练成绝世武功，因此江湖上风波骤起。时有转轮王（王学圻 饰）操控的黑石杀手集团，专为朝廷杀害谋逆相左之人。转轮王率徒众夜袭藏匿半具达摩尸首的首辅张海端（李庆祥 饰）宅邸，但是他的手下细雨 （林熙蕾 饰）却带着残尸绝走江湖，致令转轮王发出江湖追杀令，引出一阵血雨腥风。
1298040,倩女幽魂3：道道道,1991-07-18,106100,7.6,https:\/\/movie.douban.com\/subject\/1298040\/,"动作,爱情,奇幻,古装",中国香港,15942,106100,梁朝伟 张学友 王祖贤 利智 刘兆铭 刘洵 刘玉婷 黄光亮 李子雄 廖静妮 ,程小东 ,193270,11163,小和尚十方（梁朝伟 饰）随师父白云（刘洵 饰）护送金佛去五台山。路上偶遇痞子道士燕赤霞（张学友 饰）杀死强盗无数，三人结下梁子。十方与师父夜宿鬼寺兰若寺。师父外出打探时，十方遭遇女鬼小卓（王祖贤 饰）。十方不受其诱惑，二人争斗，十方念咒将其制服，但仍好心将其放走。十方将金佛不慎丢失，找到后已破成两段，树妖姥姥趁机发难，白云被活捉。十方在小卓帮助下逃出，外出求人修补金佛却不幸被骗。幸得再遇小道士燕亦霞，得其相助。小卓死敌小蝶（利智 饰）出击勾引二人不成，恼怒之际识破小卓与十方的计划，引姥姥到三人藏匿之处。十方在小卓再次帮助下逃出，并救得师父，小卓却被姥姥抓回折磨。十方与燕赤霞掘出小卓骨灰逃出兰若寺，但姥姥已布下天罗地网，众人危在旦夕，最后关头，十方化成佛祖金身，对付树妖……
1302128,新独臂刀,1971-02-07,13687,8,https:\/\/movie.douban.com\/subject\/1302128\/,"动作,武侠,古装",中国香港,5146,13687,姜大卫 狄龙 李菁 谷峰 王钟 郑雷 王光裕 黎恩 黄梅 卢慧 罗强 梁尚云 刘俊辉 张石庵 徐发 李钊 林源 余袁稳 岑潜波 金天柱 齐琳 周小来 王青 王清河 李超俊 陈星 郑康业 沈劳 任世官 刘家荣 袁祥仁 袁信义 冯克安 黄培基 黄虾 谭宝 蓝伟烈 ,张彻 ,18659,7756,因身怀“鸳鸯双刀”绝技而驰名江湖的白衣少侠雷力（姜大卫）被龙异之（谷峰）设计陷害，自废右臂退出江湖后，他隐姓埋名于某个小饭馆里当伙计，过着任人侮辱欺负的日子。邻居铁匠的女儿巴蕉（李菁）因对他心生爱慕，时常鼓励其重塑形象，无奈雷力战胜不了心魔。
1416728,花田喜事,1993-01-20,82566,7.6,https:\/\/movie.douban.com\/subject\/1416728\/,"喜剧,爱情,古装",中国香港,14806,82566,张国荣 关之琳 许冠杰 毛舜筠 许冠英 吴君如 黄百鸣 吴孟达 黄霑 卢敏仪 阮兆祥 许莹英 潘雁英 袁文杰 黄光亮 邓泰和 ,高志森 ,160663,13999,富家子弟周通（许冠杰 饰）武功高强，到处仗势凌人，其妹妹周吉（吴君如 饰）也十分无理取闹。他们的母亲太君（许冠英 饰）一直想他们定性并能够成家立室。可是在周吉的新婚之夜，夫君林嘉声（黄百鸣 饰）忍受不了周吉而逃走了。自此，太君便茶饭不思，周通于是为母亲办寿筵冲喜，更想请 著名魔术师大围高栢飞（张国荣 饰）助兴。与此同时白雪仙（关之琳 饰）乔装出来逛花市，与高栢飞一见钟情。白父（吴孟达 饰）得知事情后以为女儿已怀孕，便找到高柏飞提亲，却误以为周通就是高栢飞。当周通见过白雪仙之后，便誓要得到美人。母夜叉（毛舜筠 饰）从逃难的高栢飞与雪仙口中得知了他们的遭遇后，便假扮新娘教训周通。周吉的丈夫林嘉声成为了状元，周吉想与夫君和好，却遭到了林嘉声拒绝……
1297517,新天龙八部之天山童姥,1994-03-05,78106,7.5,https:\/\/movie.douban.com\/subject\/1297517\/,"动作,武侠,古装","中国香港,中国大陆",18993,78106,林青霞 巩俐 张敏 林文龙 徐少强 廖启智 白石千 贾天怡 韩冬青 ,钱永强 ,128914,13097,天山派李秋水（林青霞 饰）爱上掌门师兄逍遥子，却不知逍遥子所爱的其实是李秋水的孪生妹妹李沧海（林青霞 饰）。而天山童姥巫行云（巩俐 饰）对李沧海亦有超越性别之爱。逍遥子被同门叛徒丁春秋（徐少强 饰）下毒中伤，被迫归隐到飘渺峰，设下“玲珑棋局”等来本性善良、佛性极深的有缘人虚竹 （林文龙 饰），将百年功力悉数相传，以期代他清理门户。 为夺少林宝物，丁春秋率阿紫（张敏 饰）、诱动连手的李秋水等人欲血洗少林，得到了逍遥子毕生功力的虚竹在巫行云的帮助下临危受命，与丁春秋展开了回合大战。
1299085,一刀倾城,1993-07-15,8669,8.1,https:\/\/movie.douban.com\/subject\/1299085\/,"武侠,古装","中国大陆,中国香港",2917,8669,狄龙 杨凡 杨丽菁 关之琳 赵长军 洪金宝 黄锦江 邹兆龙 刘洵 田俊 叶荣祖 ,洪金宝 ,11771,7704,故事发生在清朝末年，西方列强的洋枪洋炮轰开了东方睡狮闭锁许久的大门，慈禧太后只手遮天，无心国运。华夏大地生灵涂炭，民不聊生，革命的火种酝酿蓬勃，即将成为一场足以颠覆王朝的燎原大火。出身于刘永福黑旗军的大刀队长王五（杨凡 饰）怀有一身高超武艺，然而在刺杀日军司令的行动中他遭遇惨痛的败绩，手下们相继阵亡，愧对部下的他跳崖自杀，侥幸生还后则隐居在东北乡野。在命运的安排下，王五结识了谭嗣同（狄龙 饰）和袁世凯（赵长军 饰），三人情投意合，携手上京闯荡。创立了强武学会的王五邂逅了美人颜夕（关之琳 饰），而对方却是奕亲王（黄锦江 饰）的爱妃。
1968502,陆小凤传奇之大金鹏王,2007-01-17,19179,7.7,https:\/\/movie.douban.com\/subject\/1968502\/,"武侠,古装",中国大陆,4001,19179,张智霖 张智尧 何润东 张磊 赵祺 陈显政 邵万林 吴佳尼 刘诗诗 ,邓衍成 ,39202,2245,隐匿江湖多年的柳余恨（杨世星 饰）突然现身，陆小凤（张智霖 饰）深感诧异。原来这与五十年前金鹏王朝遗留的稀世珍宝有关。陆小凤碍于金鹏王相求和上官飞燕（吴佳妮 饰）卷入此事，决定帮忙查找当年的三个叛臣，他很快找到关中珠宝阁大当家的严立本和峨嵋掌门严独鹤，但两人很快便死于西门吹雪（何润东 饰）和丹凤公主（吴佳妮 饰）剑下，二人的死使刚有眉目的线索戛然中断，事情变得扑朔迷离。紧接着花满楼（张智尧 饰）离奇失踪，丹凤公主也中毒身亡，通过缜密梳理，陆小凤发现求他办事的金鹏王竟然是个假冒者......
1401129,唐朝豪放女,1984-06-01,24754,7.6,https:\/\/movie.douban.com\/subject\/1401129\/,"动作,武侠,古装,情色",中国香港,0,0,x,x,0,0,null
1294488,少年黄飞鸿之铁马骝,1993-09-03,23493,7.6,https:\/\/movie.douban.com\/subject\/1294488\/,"喜剧,动作,犯罪,武侠,古装",中国香港,3618,23493,甄子丹 王静莹 于荣光 李辉 曾思敏 任世官 黄霑 袁信义 李晖 秦贵宝 林志泰 邓泰和 段伟伦 张凤妮 ,袁和平 ,39969,6185,清朝末年，官吏贪腐，民不聊生，在浙江地方上，有一位蒙面侠士“铁猴子”，两年来劫富济贫，令卖官鬻爵的历任知府叫苦不迭。铁猴子在白天的身份是大夫杨天淳(于荣光 饰)，杨大夫妙手仁心，深得乡邻爱戴。知府为抓捕铁猴子，不惜拷打众多不相干群众，路经此地的黄麒英（甄子丹 饰）、黄飞鸿父子不慎卷入其中，知府见黄麒英身手过人，扣押飞鸿要挟其捉拿铁猴子，黄麒英与铁猴子交手后惺惺相惜。不久朝廷钦差抵浙，听闻铁猴子“作乱”之举后施展大力金刚掌将其击伤，原来这钦差的真实身份是少林叛徒衍空（任世官 饰），身为少林弟子的黄麒英联合铁猴子，誓为少林清理门户。
1394324,东方不败之风云再起,1993-01-21,101596,7.4,https:\/\/movie.douban.com\/subject\/1394324\/,"动作,爱情,武侠,古装",中国香港,23340,101596,林青霞 王祖贤 王静莹 于荣光 刘洵 高雄 李家鼎 苑琼丹 任世官 廖静妮 冯雪瑞 麦克·里德 许冠杰 ,李惠民 程小东 ,181226,18987,水师提督顾长风（于荣光饰）奉朝廷之命带领西班牙舰队探访黑木崖，过程中西班牙领队欲打开东方不败的棺木与视东方不败为偶像的顾长风发生争执。正在此时黑木崖上忽然现身一怪人（刘洵饰），可以以掌接西班牙火枪子弹。顾长风被怪人所救，却身受内伤，坚信其便是东方不败，坚持要一见其真面目 ，虽死无憾。怪人一偿所愿，让其看自己的庐山真面目，正是当年风采依旧的东方不败（林青霞饰）。顾长风告诉东方不败江湖上有很多人正在冒充他的名号为非作歹，东方不败于是决定留其性命，让他看着自己重出江湖。与此同时，东方不败旧时爱妾雪千寻（王祖贤饰）正率领着一群苗人打着东方不败的旗号与日本倭寇就海域问题谈判，雪千寻痴心不改，重组神教只是为了等待爱人归来......
2080809,杨贵妃,1992,5148,8.5,https:\/\/movie.douban.com\/subject\/2080809\/,"剧情,爱情,歌舞,历史,古装",中国大陆,1947,5148,周洁 刘文治 李如平 李建群 濮存昕 林达信 程文宽 廖学秋 娄际成 颜彼得 侯永生 韩再峰 巴立红 李静莉 石维坚 邵万林 高兰村 李明 王澜 李龙基 ,陈家林 ,6348,4608,影片刻画了一个美丽善良、知音律、晓歌舞、喜爱荣华富贵，不问朝政大事，三千宠爱集一身而又导致辗转蛾眉马前死，君王有泪救不得的宫廷贵妇形象。
1307898,迎春阁之风波,1973-12-06,7636,8.1,https:\/\/movie.douban.com\/subject\/1307898\/,"剧情,动作,悬疑,武侠,古装",中国香港,3046,7636,李丽华 乔宏 田丰 徐枫 白鹰 胡锦 马海伦 茅瑛 何柏光 闵敏 张照 杨威 尔峰 任浩 杜伟和 杜文波 王琛 梁锐 林源 俞文华 孙岚 金军 陈著 韩英杰 吴家骧 西瓜刨 冯敬文 李影 李文泰 姜南 金帝 陶威 上官燕兒 吴明才 郝履仁 ,胡金铨 ,10169,7950,元朝未年，朱元璋率众反抗元朝统治，其部下沈天松企图将朱的布兵图献给蒙古王爷李察罕。李察罕率高手前往陕西接头，反元志士与陕西迎春阁客栈主人万人迷商量对策，并乔装打扮，严阵以待，准备捉拿内奸并夺回布兵图。李察罕也带人住进迎春阁客栈，沈天松献图后即被活捉。女侠黑牡丹前往李察罕  处盗取布兵图，却误取了另一文件；她的同党小辣椒在将文件放回原处时遭到杀害。李察罕查觉后亲自查看，双方斗智斗力，短兵相接，展开一场鏖战。
2136206,陆小凤传奇之绣花大盗,2007-01-24,14008,7.7,https:\/\/movie.douban.com\/subject\/2136206\/,"动作,武侠,古装",中国大陆,1981,14008,张智霖 张达明 吴廷烨 朱虹 梅海欣 吴岱融 ,邓衍成 ,33322,1470,密林中，一身穿红衣红鞋的女子在悠闲绣花。路过此地的镇远镖局八十万两镖银就此被劫且众人双目均被刺瞎，这名女子转过面来，脸上赫然留着络腮胡；平南王府机关遍布，当着王府总管江重威的面，这绣花大盗不但夺去宝物，还故技重施刺瞎江总管及一干人等的双目。此事震惊江湖，六扇门总捕头金九龄（吴延烨 饰）用激将法请陆小凤（张智霖 饰）出马，生性爱赌的陆小凤与金九龄以八天为限，找出绣花大盗。
2303845,刺客聂隐娘,2015-08-27,211946,7.3,https:\/\/movie.douban.com\/subject\/2303845\/,"剧情,武侠,古装","中国台湾,中国大陆,中国香港",86953,211944,舒淇 张震 周韵 妻夫木聪 阮经天 谢欣颖 倪大红 咏梅 雷镇语 许芳宜 毕安生 张少怀 石隽 梅芳 戴立忍 忽那汐里 高捷 刘澍颖 ,侯孝贤 ,291397,89513,寂寞天宝后，巍巍大唐辉煌告终，朝廷的威严和向心力进一步削弱。此时藩镇林立，派系迭起，在四分五裂的乱象之下李氏帝国勉强维持着不堪一击的和平与威信。河北三镇之一的魏博镇，刚愎暴戾的节度使田季安（张震 饰）野心勃勃，相机而动。会朝廷派神策兵讨伐王承宗，魏博主从各执一词，纷争连 连。与此同时，田季安自幼被公主道姑带到山上修炼剑法的表妹聂隐娘（舒淇 饰）满师归来。她谨遵师父教诲，奉行杀一人以救万人的理念，接连手刃多位大僚，而此次归来则将狙击目标锁定在田季安身上。剑术已成，道心未坚，侠女聂隐娘捷若猿猱，隐迹红尘……
1301081,垂帘听政,1983-10-20,15190,7.6,https:\/\/movie.douban.com\/subject\/1301081\/,"剧情,历史,古装","中国大陆,中国香港",3419,15190,刘晓庆 梁家辉 陈烨 项堃 周洁 谢园 张铁林 姜祖麟 王培 王运庭 冯明义 吕世平 李健 刘慧玲 闪增宏 马文忠 马彬彬 郑建初 ,李翰祥 ,24766,12156,英法联军烧毁圆明园后，又迫使懦弱昏庸的清政府签定了一系列不平等的条约，在中国的嚣张气焰可谓不可一世，胆小怕事的清帝咸丰（梁家辉）躲在了热河行宫内。除去皇后（陈烨），常在咸丰身边出没的妃子有丽妃（周洁）和懿贵妃（刘晓庆），懿贵妃极力讨好咸丰，但丽妃明显更受咸丰宠爱。
7564989,箭士柳白猿,2016-03-11,65101,7.3,https:\/\/movie.douban.com\/subject\/7564989\/,"剧情,动作,武侠,古装",中国大陆,21148,65101,宋洋 于承惠 李呈媛 王燕妮 赵峥 李长麟 马君 薄冰 ,徐浩峰 ,90926,33313,因为年少时目睹姐姐遭害，双喜（宋洋 饰）内心巨大的阴影一直挥之不去，但他意外继承高超箭术成为了一名武林仲裁人柳白猿。混血美女二冬（王燕妮 饰）和绝世名伶月牙红（李呈媛 饰）出于不同的目的接近柳白猿，柳白猿在两个女人之间为爱纠葛不清。当所有的阴谋真相大白之后，柳白猿与匡一民（于承惠 饰）两位武林高手上演生死对决，最终柳白猿成为武林的一代传奇。
2136213,陆小凤传奇之决战前后,2007-01-30,14807,7.6,https:\/\/movie.douban.com\/subject\/2136213\/,"武侠,古装",中国大陆,2527,14807,张智霖 何润东 严屹宽 刘诗诗 张磊 铁金良 谢宁 ,邓衍成 ,34825,1581,西门吹雪（何润东饰）和叶孤城（严宽饰）约定于九月的月圆之夜决战紫禁之巅。消息刚刚传出，就发生了一系列匪夷所思的杀人案件。陆小凤（张智霖饰）还没来得及摸清头绪，红颜知己欧阳情（贺丹丹饰）也遭逢暗算。为查明真相，陆小凤一路明察暗访，他预感到“紫禁之战”的背后一定暗藏玄机。当谜底被一一揭开时，原来这些江湖风波都是叶孤城所设计的野心勃勃的复仇计划。
2978752,蝴蝶梦：梁山伯与祝英台,2003-12-31,18727,7.5,https:\/\/movie.douban.com\/subject\/2978752\/,"爱情,动画,奇幻,古装",中国台湾,3677,18727,萧亚轩 刘若英 吴宗宪 ,蔡明钦 ,33905,2278,以动画的手法演绎梁山伯与祝英台的故事。熟悉的经典故事，不一样的表现手法。动画前半段的明媚让梁山伯和祝英台的形象不再只局限于纸张上和想象中，有了实体。可这明媚愈发衬托出后半段的凄凉。让我们跟随动画再重温这个经典凄凉的爱情故事。
35766491,满江红,2023-01-22,831341,7.2,https:\/\/movie.douban.com\/subject\/35766491\/,"剧情,喜剧,悬疑,古装",中国大陆,356280,831325,沈腾 易烊千玺 张译 雷佳音 岳云鹏 王佳怡 潘斌龙 余皑磊 郭京飞 欧豪 魏翔 张弛 黄炎 许静雅 蒋鹏宇 林博洋 飞凡 任思诺 陈永胜 张壹男 ,张艺谋 ,876809,80185,南宋绍兴年间，岳飞死后四年，秦桧率兵与金国会谈。会谈前夜，金国使者死在宰相驻地，所携密信也不翼而飞。小兵张大（沈腾 饰）与亲兵营副统领孙均（易烊千玺 饰）机缘巧合被裹挟进这巨大阴谋之中，宰相秦桧（雷佳音 饰）命两人限一个时辰之内找到凶手。伴随危机四伏的深入调查，宰相府总管何立（张译 饰）、副总管武义淳（岳云鹏 饰）、舞姬瑶琴（王佳怡 饰）等人卷入局中，案件的背后似乎隐藏着一场更大的阴谋。局中有局、人心叵测，一夜之间风云变幻，各方势力暗流涌动……
4864908,影,2018-09-30,573856,7.2,https:\/\/movie.douban.com\/subject\/4864908\/,"剧情,动作,武侠,古装","中国大陆,中国香港",186951,573855,邓超 孙俪 郑恺 王千源 王景春 胡军 关晓彤 吴磊 封柏 罗嘉孟 张逸 丁紫宸 吴了了 范宇鹏 阚增 魏凡翔 李卓阳 ,张艺谋 ,1153752,260611,战乱年代，群雄并起。割据一方的沛国安于现状，一任国主沛良（郑恺 饰）慨歌太平。要冲之地境州早年为强邻炎国借去，而今据而不还。沛国都督子虞（邓超 饰）前往讨伐，却中了对方大将杨苍（胡军 饰）的拖刀，重伤不愈。心有不甘的子虞暗中派出替身境州（邓超 饰）假扮自己，总理军政，内则使令夫人小艾（孙俪 饰）襄助。真假子虞切磋战法，寻求破解杨苍刀法的绝技。而另一方面，沛良恼怒子虞私自约战杨苍，不惜将妹妹青萍（关晓彤 饰）嫁于杨苍之子为妾媾和。淫雨霏霏，连日不开。境州上空，杀戮与机谋纠缠撕裂……
26270502,绣春刀II：修罗战场,2017-07-19,403297,7.2,https:\/\/movie.douban.com\/subject\/26270502\/,"剧情,动作,武侠,古装",中国大陆,128499,403297,张震 杨幂 张译 雷佳音 辛芷蕾 金士杰 刘端端 武强 杨轶 李媛 吴晓亮 李洪涛 刘峰超 袁文康 马赫 刘亭作 姜晓冲 陈齐威 王仁君 周一围 郭鑫 赵异卓 王颢伦 ,路阳 ,704645,45902,明天启七年，北镇抚司锦衣卫沈炼（张震 饰）在一次扫除乱党任务中，为救画师北斋（杨幂 饰），将同僚凌云铠（武强 饰）灭口。此后一方面要摆脱来自陆文昭（张译 饰）、裴纶（雷佳音 饰）的质疑与调查，一方面又在神秘女子的要挟下放火烧了锦衣卫经历司。裹挟在乱世，沈炼与北斋情陷其中，却越陷越深。而在这一切的背后，巨大阴谋正暗中布局。众生如蝼蚁囿于修罗场，逆鳞之战，一触即发……
1307323,天下无双,2002-02-06,188196,7.2,https:\/\/movie.douban.com\/subject\/1307323\/,"喜剧,爱情,古装,歌舞","中国大陆,中国香港",29348,188196,梁朝伟 王菲 张震 朱茵 潘迪华 宁静 葛民辉 张耀扬 刘镇伟 黄永明 陈龙 钟汉豪 陈龙 ,刘镇伟 ,314401,26227,正德皇帝（张震）与其御妹无双（王菲）均厌倦了皇宫的单调生活，想偷偷溜出宫去看看外面的世界。无双女扮男装先行一步来到江南的梅龙镇，结识在此开店的阿龙（梁朝伟）阿凤（赵薇）兄妹后被阿龙喜欢上，她也爱上了阿龙。
2136209,陆小凤传奇之剑神一笑,2007-02-21,13080,7.6,https:\/\/movie.douban.com\/subject\/2136209\/,"悬疑,武侠,古装",中国大陆,1817,13080,张智霖 何润东 张达明 钱柏渝 姜广涛 韦奕波 姚桂中 张磊 ,邓衍成 ,27259,1447,南王世子谋权篡位政变刚刚平息，由此引起的江湖纷争也拉开了帷幕。巴山剑派弟子柳乘风（牛子春 饰）不久前找到姐夫西门吹雪（何润东 饰），把一块掌门玉佩交给他暂为保管，自己前往黄石小镇办事，不料一去没了回音。西门吹雪找到陆小凤（张智霖 饰），求其帮忙寻找小舅子，陆小凤刚到黄石大眼客栈，碰上了大内侍卫金七两（韦亦波 饰），他是奉旨前来密查一笔失踪的巨额财富的，最终，他将怀疑的目光锁定在镇上沙大户（刘占欣 饰）府中。陆小凤在寻访柳乘风下落过程中发现周边许多端倪，在西门吹雪提醒下，他改变了侦察策略，就在这时，金七两的寻宝行动有了重大进展……
6425116,倭寇的踪迹,2012-02-24,33592,7.3,https:\/\/movie.douban.com\/subject\/6425116\/,"剧情,动作,武侠,古装",中国大陆,12220,33592,于承惠 宋洋 赵圆圆 马君 徐鸥仪 马可 刘哲欣 姚未平 欧克勤 李桂生 薄冰 米娃·木拉提 肖勒娜依·艾尼 哈斯艳·叶尔肯 陈建兴 刘章印 ,徐浩峰 ,43723,16772,万历年间，天下太平。早年倭寇横行，幸得戚继光和俞大猷两位将军平定，终于换得今日的内外祥和。此时武林由四大家族坐镇，任何人试图开宗立派须经四大门派同意方可。某天，城内刀光四起，两名手持倭刀的神秘之人令武林大乱阵脚。当年戚继光从倭刀的持法中悟出玄机，因此对倭刀进行改良，以彼之道还之彼身，令倭寇闻风丧胆。随着戚继光去世和天下安定，戚家倭刀渐渐失传，中原武林也斥之为邪道不予承认。这二人正是戚家军营的高手，他们挑战四大门派，只望为戚家倭刀正名。
1297924,水浒传之英雄本色,1993-05-19,33561,7.3,https:\/\/movie.douban.com\/subject\/1297924\/,"剧情,动作,武侠,古装","中国香港,中国大陆",5268,33561,王祖贤 梁家辉 徐锦江 刘青云 林威 午马 单立文 程守一 刘洵 惠天赐 ,陈会毅 ,59974,6066,八十万禁军教头林冲（梁家辉饰），为人极为正直，深得朝庭器重。且古道热肠，甚爱结交江湖豪侠，常常以武会友，是名副其实的一个&quot;武痴”，唯一的缺点就是为人处事过于率直，不懂官场丑恶，常得罪人而不自知。冲爱妻（王祖贤饰）常常相劝，想丈夫脱离险恶官场，但冲决心为朝庭效力，无奈，冲妻只好望冲带眼识人。一日，冲在五台山巧遇花和尚鲁智深（徐锦江饰），两人不打不相识，越谈越投机。这时，林夫人被奸臣高逑的儿子高衙内（单立文饰）调戏，冲本欲教训高衙内，被高逑手下陆谦暗中提醒，才未惹出祸事。怎奈，好色的高衙内和奸险的陆谦为得到林夫人，暗中布下陷阱，把冲逼上梁山……...
1472019,黄河大侠,1988-06-09,8381,7.8,https:\/\/movie.douban.com\/subject\/1472019\/,"剧情,动作,武侠,古装",中国大陆,1911,8381,于承惠 靳德茂 淳于珊珊 赵志刚 计春华 万琼 熊欣欣 刘怀良 胡坚强 孙建魁 于海 童自荣 ,张鑫炎 张子恩 ,14766,4968,藩王割据的唐朝末年，西北黄河流域的柳、段、李等王均想独揽天下大权，战事不断。柳王爷（计春华）攻下段王府，段王爷（靳德茂）弃府逃命时被黄河大侠马义（于承惠）救下，随后马义所在的村寨被柳王爷率兵血洗。这一切都被李王爷（赵志刚）看在眼里。马义结识江湖艺人车天（淳于珊珊），后者见他武艺高强，便怂恿他设场卖艺，敛下不少钱财。
3726986,十三刺客,2010-09-25,17583,7.7,https:\/\/movie.douban.com\/subject\/3726986\/,"动作,古装","日本,英国",5683,17583,役所广司 山田孝之 伊势谷友介 泽村一树 古田新太 高冈奏辅 六角精儿 波冈一喜 近藤公园 石垣佑磨 洼田正孝 伊原刚志 松方弘树 吹石一惠 谷村美月 斋藤工 阿部进之介 斋藤步 井上肇 高川裕也 神乐坂惠 内野圣阳 光石研 岸部一德 平干二朗 松本白鹦 稻垣吾郎 市村正亲 福本清三 加贺谷圭 ,三池崇史 ,21188,15540,已是江户时代后期，时有明石藩江户之家老间宫图书（内野聖陽 饰）在幕府老中土井大炊头（平幹二朗 饰）的宅前自杀，此举引起朝野震动。一切皆由明石藩主齐昭（稲垣吾郎 饰）而起。齐昭系现任将军的异母弟弟，其人嗜血如命、暴虐无常，引起朝廷上下诸多人等的不满，然齐昭已内定成为下任老中。为免苍生遭其荼毒，土井授意岛田新作卫门（役所広司 饰）在齐昭回藩途中予以刺杀。新左卫门召集了仓永左平太（松方弘樹 饰）、三桥军次郎（沢村一樹 饰）、平山九十郎（伊原剛志 饰）等13名刺客，在齐昭的必经之地布下层层埋伏……
6078003,柳如是,2012-03-08,29980,7.3,https:\/\/movie.douban.com\/subject\/6078003\/,"剧情,爱情,传记,古装",中国大陆,12765,29980,万茜 秦汉 冯绍峰 凌峰 铁政 刘姝辰 ,吴琦 高峰 ,40522,18058,才女柳如是与文人钱谦益的爱情传奇流传了几百年。
1300265,六指琴魔,1994-01-08,57911,7.2,https:\/\/movie.douban.com\/subject\/1300265\/,"动作,武侠,古装","中国香港,中国大陆",9224,57911,林青霞 元彪 刘嘉玲 林威 午马 徐锦江 郑爽 钟发 陈龙 董蓉蓉 肖荣生 王力 ,吴勉勤 ,114427,6800,黄雪梅（林青霞 饰）的父母因保护“天魔琴”为六大门派追杀致死，小弟黄麟也失踪。她抱琴跳崖，重伤未死，并练得绝世之功“天龙八音”后出山报仇。她设计让欲夺“天魔琴”的武林人士自相残杀。在与飞虎镖局吕腾空义子吕麟（元彪 饰）交手中，雪梅发现他就是自己失踪的弟弟……
2136210,陆小凤传奇之血衣之谜,2007,10876,7.6,https:\/\/movie.douban.com\/subject\/2136210\/,"剧情,动作,武侠,古装",中国大陆,1461,10876,张智霖 何润东 张达明 廖晓浠 唐亚俊 张磊 ,邓衍成 ,22856,1010,深夜，于大内皇宫之中皇帝被蒙面人所挟持，交出星邪剑谱。蒙面人使出灵犀一指，天下人皆认为是陆小凤（张智霖 饰）所为，剑谱也被送往西门吹雪（何润东 饰）的万梅山庄。次日全城开始通缉陆小凤，江湖中人也纷纷围着陆小凤转，企图取他项上人头。陆小凤在毫无选择之中被血衣堂看中，血衣堂要他去拿回星邪剑谱。得到徒弟清清协助的陆小凤成功把西门吹雪带来京城，却在破庙处被血衣堂暗算，亲眼看见西门吹雪和清清被烈焰包围。
